Index Date,Ref CPI,Index Ratio,PDF Link,XML Link
12/17/2023,307.7281,1.19135,CPI_20231114.pdf,CPI_20231114.xml
12/18/2023,307.72429,1.19134,CPI_20231114.pdf,CPI_20231114.xml
12/19/2023,307.72048,1.19133,CPI_20231114.pdf,CPI_20231114.xml
12/20/2023,307.71668,1.19131,CPI_20231114.pdf,CPI_20231114.xml
12/21/2023,307.71287,1.1913,CPI_20231114.pdf,CPI_20231114.xml
12/22/2023,307.70906,1.19128,CPI_20231114.pdf,CPI_20231114.xml
12/23/2023,307.70526,1.19127,CPI_20231114.pdf,CPI_20231114.xml
12/24/2023,307.70145,1.19125,CPI_20231114.pdf,CPI_20231114.xml
12/25/2023,307.69765,1.19124,CPI_20231114.pdf,CPI_20231114.xml
12/26/2023,307.69384,1.19122,CPI_20231114.pdf,CPI_20231114.xml
12/27/2023,307.69003,1.19121,CPI_20231114.pdf,CPI_20231114.xml
12/28/2023,307.68623,1.19119,CPI_20231114.pdf,CPI_20231114.xml
12/29/2023,307.68242,1.19118,CPI_20231114.pdf,CPI_20231114.xml
12/30/2023,307.67861,1.19116,CPI_20231114.pdf,CPI_20231114.xml
12/31/2023,307.67481,1.19115,CPI_20231114.pdf,CPI_20231114.xml
